sbj,stm,rt,key,pos,uhnd,hndns,eye,sex,age,edu
8101003551,0.bmp,0.4228677,w,4,l,r,r,m,25,3
8101003551,50.bmp,0.5166933,w,3,l,r,r,m,25,3
8101003551,50.bmp,0.3879629,w,2,l,r,r,m,25,3
8101003551,60.bmp,0.4045999,w,4,l,r,r,m,25,3
8101003551,60.bmp,0.3564388,w,6,l,r,r,m,25,3
8101003551,0.bmp,0.5570867,w,5,l,r,r,m,25,3
8101003551,70.bmp,0.4439631,w,4,l,r,r,m,25,3
8101003551,50.bmp,0.4725127,w,5,l,r,r,m,25,3
8101003551,60.bmp,0.4557596,w,10,l,r,r,m,25,3
8101003551,0.bmp,0.5323489,w,11,l,r,r,m,25,3
8101003551,20.bmp,0.6109804,w,2,l,r,r,m,25,3
8101003551,80.bmp,1.0011165,w,2,l,r,r,m,25,3
8101003551,0.bmp,1.1666515,w,10,l,r,r,m,25,3
8101003551,30.bmp,1.6669563,w,4,l,r,r,m,25,3
8101003551,30.bmp,0.5246797,w,7,l,r,r,m,25,3
8101003551,40.bmp,0.4468592,w,1,l,r,r,m,25,3
8101003551,60.bmp,0.4243393,w,5,l,r,r,m,25,3
8101003551,50.bmp,0.5047449,w,8,l,r,r,m,25,3
8101003551,30.bmp,0.4675864,w,12,l,r,r,m,25,3
8101003551,30.bmp,0.5562911,w,11,l,r,r,m,25,3
8101003551,50.bmp,0.5352298,w,9,l,r,r,m,25,3
8101003551,60.bmp,0.483098,w,8,l,r,r,m,25,3
8101003551,20.bmp,0.5464919,w,13,l,r,r,m,25,3
8101003551,70.bmp,0.7376279,w,5,l,r,r,m,25,3
8101003551,60.bmp,0.6224898,w,11,l,r,r,m,25,3
8101003551,20.bmp,0.7426186,w,10,l,r,r,m,25,3
8101003551,10.bmp,0.8437182,w,10,l,r,r,m,25,3
8101003551,10.bmp,0.6199797,w,12,l,r,r,m,25,3
8101003551,10.bmp,0.6831915,w,13,l,r,r,m,25,3
8101003551,50.bmp,1.0140209,w,11,l,r,r,m,25,3
8101003551,40.bmp,0.6087464,w,6,l,r,r,m,25,3
8101003551,30.bmp,0.539272,w,6,l,r,r,m,25,3
8101003551,20.bmp,0.731696,w,1,l,r,r,m,25,3
8101003551,0.bmp,0.7043244,w,12,l,r,r,m,25,3
8101003551,60.bmp,0.6880325,w,7,l,r,r,m,25,3
8101003551,30.bmp,1.1003221,w,9,l,r,r,m,25,3
8101003551,10.bmp,0.7068255,w,11,l,r,r,m,25,3
8101003551,70.bmp,1.0494538,q,2,l,r,r,m,25,3
8101003551,70.bmp,0.9132602,q,9,l,r,r,m,25,3
8101003551,70.bmp,0.6556139,q,3,l,r,r,m,25,3
8101003551,40.bmp,0.5082676,w,9,l,r,r,m,25,3
8101003551,70.bmp,0.6512941,q,11,l,r,r,m,25,3
8101003551,0.bmp,0.4097664,w,7,l,r,r,m,25,3
8101003551,80.bmp,1.1738561,q,3,l,r,r,m,25,3
8101003551,50.bmp,0.7821775,q,4,l,r,r,m,25,3
8101003551,30.bmp,0.4494189,p,2,r,r,r,m,25,3
8101003551,40.bmp,0.4707247,o,11,r,r,r,m,25,3
8101003551,50.bmp,0.7622217,o,10,r,r,r,m,25,3
8101003551,30.bmp,0.5160313,o,10,r,r,r,m,25,3
8101003551,0.bmp,0.7455686,p,9,r,r,r,m,25,3
8101003551,0.bmp,0.5167245,p,4,r,r,r,m,25,3
8101003551,30.bmp,0.6447867,p,8,r,r,r,m,25,3
8101003551,0.bmp,0.4872423,p,7,r,r,r,m,25,3
8101003551,40.bmp,0.6277489,p,1,r,r,r,m,25,3
8101003551,0.bmp,0.4511778,p,11,r,r,r,m,25,3
8101003551,60.bmp,0.6541065,p,4,r,r,r,m,25,3
8101003551,10.bmp,0.4302552,p,11,r,r,r,m,25,3
8101003551,30.bmp,0.3784077,p,4,r,r,r,m,25,3
8101003551,0.bmp,0.4432127,p,10,r,r,r,m,25,3
8101003551,0.bmp,1.3789123,p,8,r,r,r,m,25,3
8101003551,80.bmp,0.4076771,p,10,r,r,r,m,25,3
8101003551,20.bmp,0.447168,p,3,r,r,r,m,25,3
8101003551,40.bmp,0.4248232,p,10,r,r,r,m,25,3
8101003551,70.bmp,0.7174034,p,3,r,r,r,m,25,3
8101003551,10.bmp,0.3661588,p,7,r,r,r,m,25,3
8101003551,80.bmp,0.5132023,p,11,r,r,r,m,25,3
8101003551,70.bmp,0.8348421,p,13,r,r,r,m,25,3
8101003551,40.bmp,0.3973278,p,2,r,r,r,m,25,3
8101003551,0.bmp,0.4409723,p,2,r,r,r,m,25,3
8101003551,0.bmp,0.5433038,p,6,r,r,r,m,25,3
8101003551,30.bmp,0.7088191,p,6,r,r,r,m,25,3
8101003551,80.bmp,0.554879,p,3,r,r,r,m,25,3
8101003551,70.bmp,0.351466,p,10,r,r,r,m,25,3
8101003551,20.bmp,0.3449465,p,2,r,r,r,m,25,3
8101003551,10.bmp,0.34912,p,10,r,r,r,m,25,3
8101003551,40.bmp,0.3319426,p,6,r,r,r,m,25,3
8101003551,80.bmp,0.4233693,p,7,r,r,r,m,25,3
8101003551,70.bmp,0.7014222,p,5,r,r,r,m,25,3
8101003551,40.bmp,0.3413488,p,8,r,r,r,m,25,3
8101003551,80.bmp,0.5566493,p,2,r,r,r,m,25,3
8101003551,20.bmp,0.3730121,p,11,r,r,r,m,25,3
8101003551,80.bmp,0.3519438,p,12,r,r,r,m,25,3
8101003551,10.bmp,0.3990621,p,5,r,r,r,m,25,3
8101003551,20.bmp,0.3772164,p,8,r,r,r,m,25,3
8101003551,10.bmp,0.3811065,p,3,r,r,r,m,25,3
8101003551,20.bmp,0.4133745,p,6,r,r,r,m,25,3
8101003551,60.bmp,0.3546546,p,2,r,r,r,m,25,3
8101003551,30.bmp,0.5499203,p,12,r,r,r,m,25,3
8101003551,10.bmp,0.6266429,p,6,r,r,r,m,25,3
8101003551,60.bmp,0.6175347,p,12,r,r,r,m,25,3
8101003551,20.bmp,0.6668419,p,10,r,r,r,m,25,3
8101003551,50.bmp,0.5666603,p,13,r,r,r,m,25,3
8101003551,50.bmp,0.5913964,p,2,r,r,r,m,25,3
8101003551,80.bmp,0.3438523,p,6,r,r,r,m,25,3
8101003551,30.bmp,0.3840847,p,3,r,r,r,m,25,3
8101003551,50.bmp,0.4955,p,12,r,r,r,m,25,3
8101003551,60.bmp,0.3687101,p,11,r,r,r,m,25,3
8101003551,30.bmp,0.3269312,p,9,r,r,r,m,25,3
8101003551,80.bmp,0.3034688,p,8,r,r,r,m,25,3
8101003551,60.bmp,0.3591796,p,9,r,r,r,m,25,3
8101003551,20.bmp,0.4848338,p,12,r,r,r,m,25,3
8101003551,50.bmp,0.4191598,p,4,r,r,r,m,25,3
8101003551,30.bmp,0.3542896,p,7,r,r,r,m,25,3
8101003551,0.bmp,0.3450297,p,3,r,r,r,m,25,3
8101003551,40.bmp,0.354161,p,13,r,r,r,m,25,3
8101003551,70.bmp,0.3488555,p,8,r,r,r,m,25,3
8101003551,50.bmp,0.5163126,p,5,r,r,r,m,25,3
8101003551,60.bmp,0.3631503,p,6,r,r,r,m,25,3
8101003551,70.bmp,0.4599122,p,7,r,r,r,m,25,3
8101003551,0.bmp,0.5160833,p,1,r,r,r,m,25,3
8101003551,80.bmp,0.4372999,p,1,r,r,r,m,25,3
8101003551,20.bmp,0.5063689,p,4,r,r,r,m,25,3
8101003551,30.bmp,0.3727275,p,13,r,r,r,m,25,3
8101003551,70.bmp,0.7386457,p,4,r,r,r,m,25,3
8101003551,20.bmp,0.4496234,p,5,r,r,r,m,25,3
8101003551,10.bmp,0.287011,p,2,r,r,r,m,25,3
8101003551,20.bmp,0.5048102,p,13,r,r,r,m,25,3
8101003551,60.bmp,0.4334981,p,1,r,r,r,m,25,3
8101003551,40.bmp,0.5329177,p,12,r,r,r,m,25,3
8101003551,30.bmp,0.4126307,p,11,r,r,r,m,25,3
8101003551,30.bmp,0.4054517,p,5,r,r,r,m,25,3
8101003551,0.bmp,0.3431901,p,5,r,r,r,m,25,3
8101003551,40.bmp,0.4400985,p,3,r,r,r,m,25,3
8101003551,70.bmp,0.4671325,p,6,r,r,r,m,25,3
8101003551,80.bmp,0.8664401,p,9,r,r,r,m,25,3
8101003551,70.bmp,0.5639673,p,12,r,r,r,m,25,3
8101003551,50.bmp,0.970346,p,6,r,r,r,m,25,3
8101003551,20.bmp,1.1980107,p,1,r,r,r,m,25,3
8101003551,10.bmp,0.5875698,p,4,r,r,r,m,25,3
8101003551,10.bmp,0.7213944,p,8,r,r,r,m,25,3
8101003551,40.bmp,0.984746,p,5,r,r,r,m,25,3
8101003551,50.bmp,0.5562712,p,3,r,r,r,m,25,3
8101003551,20.bmp,0.4856651,p,7,r,r,r,m,25,3
8101003551,60.bmp,0.5568198,p,5,r,r,r,m,25,3
8101003551,60.bmp,1.2232236,p,3,r,r,r,m,25,3
8101003551,40.bmp,0.4357056,p,9,r,r,r,m,25,3
8101003551,80.bmp,0.6626086,p,13,r,r,r,m,25,3
8101003551,80.bmp,0.3676362,p,5,r,r,r,m,25,3
8101003551,60.bmp,0.3691753,p,8,r,r,r,m,25,3
8101003551,70.bmp,1.1919132,p,9,r,r,r,m,25,3
8101003551,10.bmp,0.6369696,p,13,r,r,r,m,25,3
8101003551,10.bmp,1.7963961,p,9,r,r,r,m,25,3
8101003551,70.bmp,1.6806312,p,11,r,r,r,m,25,3
8101003551,30.bmp,1.1858498,p,1,r,r,r,m,25,3
8101003551,50.bmp,1.0552543,p,8,r,r,r,m,25,3
8101003551,50.bmp,0.6175965,p,9,r,r,r,m,25,3
8101003551,60.bmp,1.061381,o,10,r,r,r,m,25,3
8101003551,70.bmp,1.2220204,p,2,r,r,r,m,25,3
8101003551,0.bmp,0.6585953,p,12,r,r,r,m,25,3
8101003551,10.bmp,0.588474,p,1,r,r,r,m,25,3
8101003551,70.bmp,0.6619513,p,1,r,r,r,m,25,3
8101003551,80.bmp,1.1608726,o,4,r,r,r,m,25,3
8101003551,10.bmp,0.5764266,p,12,r,r,r,m,25,3
8101003551,50.bmp,0.7671347,p,11,r,r,r,m,25,3
8101003551,50.bmp,0.5877326,p,1,r,r,r,m,25,3
8101003551,20.bmp,0.7137256,p,9,r,r,r,m,25,3
8101003551,60.bmp,0.9954234,p,7,r,r,r,m,25,3
8101003551,0.bmp,0.4490452,p,13,r,r,r,m,25,3
8101003551,40.bmp,1.0282064,p,7,r,r,r,m,25,3
8101003551,40.bmp,0.5241815,p,4,r,r,r,m,25,3
8101003551,60.bmp,0.5328473,p,13,r,r,r,m,25,3
8101003551,50.bmp,0.6231932,p,7,r,r,r,m,25,3
8101003551,50.bmp,0.8874964,p,10,r,r,r,m,25,3
8101003551,20.bmp,0.6131031,p,5,r,r,r,m,25,3
8101003551,0.bmp,0.6015552,p,5,r,r,r,m,25,3
8101003551,20.bmp,3.0870489,p,4,r,r,r,m,25,3
8101003551,50.bmp,0.4731019,p,3,r,r,r,m,25,3
8101003551,30.bmp,1.7460178,p,8,r,r,r,m,25,3
8101003551,70.bmp,0.9639075,p,5,r,r,r,m,25,3
8101003551,30.bmp,1.165969,p,2,r,r,r,m,25,3
8101003551,70.bmp,0.6388468,p,3,r,r,r,m,25,3
8101003551,70.bmp,0.4416086,p,4,r,r,r,m,25,3
8101003551,60.bmp,0.6529062,p,9,r,r,r,m,25,3
8101003551,80.bmp,0.5617961,p,13,r,r,r,m,25,3
8101003551,10.bmp,0.4466054,p,8,r,r,r,m,25,3
8101003551,0.bmp,0.5106514,p,2,r,r,r,m,25,3
8101003551,40.bmp,0.929415,p,6,r,r,r,m,25,3
8101003551,50.bmp,0.4820084,p,1,r,r,r,m,25,3
8101003551,70.bmp,0.7305636,p,13,r,r,r,m,25,3
8101003551,40.bmp,0.5998654,p,3,r,r,r,m,25,3
8101003551,0.bmp,0.5330655,p,4,r,r,r,m,25,3
8101003551,40.bmp,0.7395866,p,10,r,r,r,m,25,3
8101003551,80.bmp,0.4742575,p,8,r,r,r,m,25,3
8101003551,70.bmp,0.381883,p,9,r,r,r,m,25,3
8101003551,10.bmp,0.5508914,p,11,r,r,r,m,25,3
8101003551,80.bmp,0.4309575,p,1,r,r,r,m,25,3
8101003551,70.bmp,0.596668,p,6,r,r,r,m,25,3
8101003551,60.bmp,1.1510286,o,4,r,r,r,m,25,3
8101003551,30.bmp,0.9562771,p,12,r,r,r,m,25,3
8101003551,20.bmp,0.5899982,p,1,r,r,r,m,25,3
8101003551,0.bmp,0.5919022,p,12,r,r,r,m,25,3
8101003551,20.bmp,1.0696919,p,12,r,r,r,m,25,3
8101003551,0.bmp,1.1637196,p,8,r,r,r,m,25,3
8101003551,60.bmp,0.5339646,p,7,r,r,r,m,25,3
8101003551,60.bmp,0.8036686,p,2,r,r,r,m,25,3
8101003551,40.bmp,0.6410187,p,4,r,r,r,m,25,3
8101003551,40.bmp,0.460368,p,1,r,r,r,m,25,3
8101003551,80.bmp,0.8060575,o,5,r,r,r,m,25,3
8101003551,50.bmp,2.3813917,o,4,r,r,r,m,25,3
8101003551,80.bmp,0.583929,p,12,r,r,r,m,25,3
8101003551,80.bmp,0.4380396,p,3,r,r,r,m,25,3
8101003551,30.bmp,0.7235657,p,6,r,r,r,m,25,3
8101003551,10.bmp,0.6164903,p,1,r,r,r,m,25,3
8101003551,20.bmp,0.7428344,p,8,r,r,r,m,25,3
8101003551,10.bmp,0.5288827,p,5,r,r,r,m,25,3
8101003551,40.bmp,0.5115211,p,11,r,r,r,m,25,3
8101003551,20.bmp,0.497667,p,7,r,r,r,m,25,3
8101003551,80.bmp,0.5717087,p,9,r,r,r,m,25,3
8101003551,40.bmp,0.4126782,p,2,r,r,r,m,25,3
8101003551,80.bmp,0.5547978,p,2,r,r,r,m,25,3
8101003551,0.bmp,0.5524454,p,6,r,r,r,m,25,3
8101003551,80.bmp,0.3852019,p,7,r,r,r,m,25,3
8101003551,20.bmp,0.3785772,p,6,r,r,r,m,25,3
8101003551,10.bmp,0.2780877,p,7,r,r,r,m,25,3
8101003551,60.bmp,0.4503309,p,8,r,r,r,m,25,3
8101003551,30.bmp,0.4455207,p,5,r,r,r,m,25,3
8101003551,80.bmp,0.3269864,p,6,r,r,r,m,25,3
8101003551,50.bmp,0.3571293,p,2,r,r,r,m,25,3
8101003551,20.bmp,0.294052,p,3,r,r,r,m,25,3
8101003551,0.bmp,0.3186782,p,11,r,r,r,m,25,3
8101003551,30.bmp,0.3316097,p,11,r,r,r,m,25,3
8101003551,10.bmp,0.5220666,p,12,r,r,r,m,25,3
8101003551,0.bmp,0.8857918,p,10,r,r,r,m,25,3
8101003551,60.bmp,0.3788978,p,5,r,r,r,m,25,3
8101003551,60.bmp,0.5248051,p,11,r,r,r,m,25,3
8101003551,70.bmp,0.4828657,p,10,r,r,r,m,25,3
8101003551,10.bmp,0.6125041,p,13,r,r,r,m,25,3
8101003551,0.bmp,0.4964396,p,9,r,r,r,m,25,3
8101003551,30.bmp,0.356805,p,4,r,r,r,m,25,3
8101003551,60.bmp,0.4192341,p,3,r,r,r,m,25,3
8101003551,40.bmp,0.4342175,p,7,r,r,r,m,25,3
8101003551,20.bmp,0.3409867,p,10,r,r,r,m,25,3
8101003551,0.bmp,0.3220719,p,7,r,r,r,m,25,3
8101003551,30.bmp,0.3502399,p,3,r,r,r,m,25,3
8101003551,0.bmp,1.1298695,p,1,r,r,r,m,25,3
8101003551,70.bmp,0.5208825,p,2,r,r,r,m,25,3
8101003551,70.bmp,0.4895598,p,1,r,r,r,m,25,3
8101003551,30.bmp,0.3984796,p,9,r,r,r,m,25,3
8101003551,10.bmp,0.3099938,p,2,r,r,r,m,25,3
8101003551,20.bmp,0.2716448,p,13,r,r,r,m,25,3
8101003551,10.bmp,0.3212504,p,3,r,r,r,m,25,3
8101003551,70.bmp,0.2975037,p,7,r,r,r,m,25,3
8101003551,60.bmp,0.2740156,p,13,r,r,r,m,25,3
8101003551,50.bmp,0.2760304,p,5,r,r,r,m,25,3
8101003551,70.bmp,0.2795347,p,12,r,r,r,m,25,3
8101003551,40.bmp,0.2556683,p,9,r,r,r,m,25,3
8101003551,40.bmp,0.223065,p,12,r,r,r,m,25,3
8101003551,30.bmp,0.2258692,p,7,r,r,r,m,25,3
8101003551,30.bmp,0.2834685,p,10,r,r,r,m,25,3
8101003551,20.bmp,0.4082473,p,2,r,r,r,m,25,3
8101003551,50.bmp,0.325231,p,8,r,r,r,m,25,3
8101003551,20.bmp,0.49383,p,9,r,r,r,m,25,3
8101003551,0.bmp,0.2970259,p,3,r,r,r,m,25,3
8101003551,50.bmp,0.2549878,p,6,r,r,r,m,25,3
8101003551,80.bmp,0.2744525,p,11,r,r,r,m,25,3
8101003551,50.bmp,0.4117619,p,13,r,r,r,m,25,3
8101003551,10.bmp,0.2951566,p,9,r,r,r,m,25,3
8101003551,60.bmp,0.3046426,p,1,r,r,r,m,25,3
8101003551,80.bmp,0.2647651,p,10,r,r,r,m,25,3
8101003551,10.bmp,0.2690229,p,10,r,r,r,m,25,3
8101003551,40.bmp,0.6007552,p,5,r,r,r,m,25,3
8101003551,40.bmp,0.3828551,p,13,r,r,r,m,25,3
8101003551,60.bmp,0.3192211,p,12,r,r,r,m,25,3
8101003551,20.bmp,0.2953335,p,11,r,r,r,m,25,3
8101003551,10.bmp,0.2807011,p,4,r,r,r,m,25,3
8101003551,40.bmp,0.2757114,p,8,r,r,r,m,25,3
8101003551,10.bmp,0.3284888,p,6,r,r,r,m,25,3
8101003551,30.bmp,0.3027506,p,13,r,r,r,m,25,3
8101003551,30.bmp,0.2760119,p,1,r,r,r,m,25,3
8101003551,50.bmp,0.3742381,p,12,r,r,r,m,25,3
8101003551,50.bmp,0.2899535,p,9,r,r,r,m,25,3
8101003551,70.bmp,0.2755829,p,8,r,r,r,m,25,3
8101003551,0.bmp,0.3197246,p,13,r,r,r,m,25,3
8101003551,60.bmp,0.2534079,p,6,r,r,r,m,25,3
8101003551,60.bmp,0.3376033,p,10,r,r,r,m,25,3
8101003551,70.bmp,1.4903599,o,11,r,r,r,m,25,3
8101003551,50.bmp,0.3512674,p,7,r,r,r,m,25,3
8101003551,50.bmp,1.0496248,p,11,r,r,r,m,25,3
8101003551,80.bmp,0.5443368,p,4,r,r,r,m,25,3
8101003551,60.bmp,0.6922954,w,3,l,r,r,m,25,3
8101003551,30.bmp,0.3979527,w,3,l,r,r,m,25,3
8101003551,70.bmp,0.5642345,w,2,l,r,r,m,25,3
8101003551,80.bmp,0.6182339,q,10,l,r,r,m,25,3
8101003551,10.bmp,0.4043592,w,13,l,r,r,m,25,3
8101003551,60.bmp,0.9491233,q,11,l,r,r,m,25,3
8101003551,40.bmp,0.5074932,w,2,l,r,r,m,25,3
8101003551,50.bmp,0.4601982,w,8,l,r,r,m,25,3
8101003551,10.bmp,0.9778661,w,10,l,r,r,m,25,3
8101003551,80.bmp,0.4286667,w,8,l,r,r,m,25,3
8101003551,50.bmp,0.5062074,w,1,l,r,r,m,25,3
8101003551,70.bmp,0.9967601,w,7,l,r,r,m,25,3
8101003551,70.bmp,0.6347044,q,11,l,r,r,m,25,3
8101003551,70.bmp,0.4724713,w,3,l,r,r,m,25,3
8101003551,20.bmp,2.0370427,w,5,l,r,r,m,25,3
8101003551,80.bmp,0.85901,w,6,l,r,r,m,25,3
8101003551,0.bmp,0.5794872,w,3,l,r,r,m,25,3
8101003551,40.bmp,0.741918,w,3,l,r,r,m,25,3
8101003551,10.bmp,2.8404255,w,2,l,r,r,m,25,3
8101003551,80.bmp,1.7453645,w,5,l,r,r,m,25,3
8101003551,10.bmp,0.5820106,w,7,l,r,r,m,25,3
8101003551,30.bmp,0.6266298,w,5,l,r,r,m,25,3
8101003551,50.bmp,0.5268517,w,3,l,r,r,m,25,3
8101003551,30.bmp,0.5617781,w,13,l,r,r,m,25,3
8101003551,70.bmp,1.2924454,w,12,l,r,r,m,25,3
8101003551,20.bmp,0.6017875,w,11,l,r,r,m,25,3
8101003551,0.bmp,2.3597794,w,2,l,r,r,m,25,3
8101003551,50.bmp,0.5842288,w,5,l,r,r,m,25,3
8101003551,60.bmp,0.54302,w,8,l,r,r,m,25,3
8101003551,80.bmp,0.6380943,w,9,l,r,r,m,25,3
8101003551,40.bmp,0.8561378,w,5,l,r,r,m,25,3
8101003551,0.bmp,0.4541854,w,9,l,r,r,m,25,3
8101003551,20.bmp,0.7204684,w,10,l,r,r,m,25,3
8101003551,20.bmp,2.6187628,w,7,l,r,r,m,25,3
8101003551,10.bmp,2.3259639,w,9,l,r,r,m,25,3
8101003551,0.bmp,0.4755726,w,13,l,r,r,m,25,3
8101003551,30.bmp,3.6931174,w,9,l,r,r,m,25,3
8101003551,40.bmp,1.1786012,w,11,l,r,r,m,25,3
8101003551,70.bmp,0.5011476,w,13,l,r,r,m,25,3
8101003551,60.bmp,0.5597795,w,7,l,r,r,m,25,3
8101003551,60.bmp,1.8160253,w,9,l,r,r,m,25,3
8101003551,40.bmp,0.4399895,w,1,l,r,r,m,25,3
8101003551,60.bmp,0.4461202,w,1,l,r,r,m,25,3
8101003551,40.bmp,0.4590569,w,13,l,r,r,m,25,3
8101003551,50.bmp,0.8591838,q,10,l,r,r,m,25,3
8101003551,60.bmp,0.3703388,w,2,l,r,r,m,25,3
8101003551,20.bmp,0.4301439,w,3,l,r,r,m,25,3
8101003551,70.bmp,1.0325918,w,10,l,r,r,m,25,3
8101003551,30.bmp,0.4623527,w,6,l,r,r,m,25,3
8101003551,80.bmp,0.5217665,w,13,l,r,r,m,25,3
8101003551,50.bmp,0.7662315,w,11,l,r,r,m,25,3
8101003551,10.bmp,0.464262,w,4,l,r,r,m,25,3
8101003551,50.bmp,0.4204383,w,12,l,r,r,m,25,3
8101003551,20.bmp,0.4748879,w,8,l,r,r,m,25,3
8101003551,30.bmp,0.427753,w,12,l,r,r,m,25,3
8101003551,0.bmp,0.7376432,w,10,l,r,r,m,25,3
8101003551,40.bmp,0.5898,w,6,l,r,r,m,25,3
8101003551,0.bmp,0.807036,w,5,l,r,r,m,25,3
8101003551,20.bmp,0.7255314,w,13,l,r,r,m,25,3
8101003551,50.bmp,0.5264258,w,2,l,r,r,m,25,3
8101003551,70.bmp,0.6554778,w,8,l,r,r,m,25,3
8101003551,80.bmp,0.5576231,w,12,l,r,r,m,25,3
8101003551,40.bmp,0.6016015,w,9,l,r,r,m,25,3
8101003551,40.bmp,0.4009681,w,10,l,r,r,m,25,3
8101003551,0.bmp,0.3941818,w,7,l,r,r,m,25,3
8101003551,70.bmp,0.583251,w,4,l,r,r,m,25,3
8101003551,30.bmp,0.3922843,w,10,l,r,r,m,25,3
8101003551,0.bmp,0.4043571,w,12,l,r,r,m,25,3
8101003551,80.bmp,0.3689216,w,2,l,r,r,m,25,3
8101003551,10.bmp,0.3090548,w,12,l,r,r,m,25,3
8101003551,30.bmp,0.357651,w,4,l,r,r,m,25,3
8101003551,30.bmp,0.344087,w,2,l,r,r,m,25,3
8101003551,10.bmp,0.3871445,w,8,l,r,r,m,25,3
8101003551,80.bmp,0.5533653,w,4,l,r,r,m,25,3
8101003551,80.bmp,0.396521,w,3,l,r,r,m,25,3
8101003551,40.bmp,0.4053695,w,7,l,r,r,m,25,3
8101003551,0.bmp,0.6622801,w,6,l,r,r,m,25,3
8101003551,50.bmp,0.3860456,w,4,l,r,r,m,25,3
8101003551,0.bmp,0.8342972,w,11,l,r,r,m,25,3
8101003551,10.bmp,0.5104486,w,1,l,r,r,m,25,3
8101003551,70.bmp,0.491868,w,9,l,r,r,m,25,3
8101003551,80.bmp,0.4810083,w,1,l,r,r,m,25,3
8101003551,60.bmp,0.4434513,w,4,l,r,r,m,25,3
8101003551,60.bmp,1.2538164,w,10,l,r,r,m,25,3
8101003551,0.bmp,0.432921,w,8,l,r,r,m,25,3
8101003551,40.bmp,0.478934,w,8,l,r,r,m,25,3
8101003551,0.bmp,0.4357644,w,1,l,r,r,m,25,3
8101003551,30.bmp,0.4334275,w,8,l,r,r,m,25,3
8101003551,20.bmp,0.5947428,w,12,l,r,r,m,25,3
8101003551,20.bmp,0.4883983,w,1,l,r,r,m,25,3
8101003551,50.bmp,0.5007303,w,6,l,r,r,m,25,3
8101003551,40.bmp,0.5318293,w,4,l,r,r,m,25,3
8101003551,60.bmp,0.3518851,w,6,l,r,r,m,25,3
8101003551,80.bmp,0.553771,w,7,l,r,r,m,25,3
8101003551,20.bmp,0.7242567,w,6,l,r,r,m,25,3
8101003551,10.bmp,0.0242601,w,3,l,r,r,m,25,3
8101003551,0.bmp,0.6941891,w,4,l,r,r,m,25,3
8101003551,50.bmp,2.170038,w,13,l,r,r,m,25,3
8101003551,10.bmp,0.4981701,w,11,l,r,r,m,25,3
8101003551,30.bmp,0.5520183,w,1,l,r,r,m,25,3
8101003551,50.bmp,1.2826505,w,9,l,r,r,m,25,3
8101003551,60.bmp,0.5345702,w,13,l,r,r,m,25,3
8101003551,50.bmp,0.5747117,w,7,l,r,r,m,25,3
8101003551,70.bmp,0.5858291,w,1,l,r,r,m,25,3
8101003551,40.bmp,0.5163442,w,12,l,r,r,m,25,3
8101003551,60.bmp,0.6227843,w,12,l,r,r,m,25,3
8101003551,30.bmp,0.8228728,w,11,l,r,r,m,25,3
8101003551,70.bmp,0.7094386,q,6,l,r,r,m,25,3
8101003551,20.bmp,0.6240477,w,9,l,r,r,m,25,3
8101003551,60.bmp,0.5362072,q,5,l,r,r,m,25,3
8101003551,20.bmp,0.7320629,q,4,l,r,r,m,25,3
8101003551,70.bmp,0.6890961,q,5,l,r,r,m,25,3
8101003551,30.bmp,0.6578379,w,7,l,r,r,m,25,3
8101003551,20.bmp,0.4953963,w,2,l,r,r,m,25,3
8101003551,10.bmp,1.0184473,w,5,l,r,r,m,25,3
8101003551,10.bmp,0.4041875,w,6,l,r,r,m,25,3
8101003551,80.bmp,0.618361,w,11,l,r,r,m,25,3
8101003551,80.bmp,0.391274,w,1,l,r,r,m,25,3
8101003551,30.bmp,0.420588,w,13,l,r,r,m,25,3
8101003551,50.bmp,0.5283902,w,3,l,r,r,m,25,3
8101003551,10.bmp,0.3841727,w,5,l,r,r,m,25,3
8101003551,40.bmp,0.5155506,w,5,l,r,r,m,25,3
8101003551,0.bmp,0.4071158,w,4,l,r,r,m,25,3
8101003551,60.bmp,0.410381,w,8,l,r,r,m,25,3
8101003551,60.bmp,0.4043388,w,2,l,r,r,m,25,3
8101003551,0.bmp,0.5397738,w,2,l,r,r,m,25,3
8101003551,40.bmp,0.4995907,w,2,l,r,r,m,25,3
8101003551,40.bmp,0.6478387,w,10,l,r,r,m,25,3
8101003551,70.bmp,0.4000026,w,13,l,r,r,m,25,3
8101003551,30.bmp,0.3868265,w,12,l,r,r,m,25,3
8101003551,10.bmp,0.6633797,w,10,l,r,r,m,25,3
8101003551,70.bmp,0.7287538,w,10,l,r,r,m,25,3
8101003551,20.bmp,0.393176,w,2,l,r,r,m,25,3
8101003551,0.bmp,0.5740684,w,7,l,r,r,m,25,3
8101003551,0.bmp,0.4516583,w,10,l,r,r,m,25,3
8101003551,60.bmp,0.3938353,w,10,l,r,r,m,25,3
8101003551,70.bmp,4.0898546,w,8,l,r,r,m,25,3
8101003551,80.bmp,0.5912765,w,10,l,r,r,m,25,3
8101003551,70.bmp,0.6277677,w,6,l,r,r,m,25,3
8101003551,20.bmp,0.9977427,w,4,l,r,r,m,25,3
8101003551,80.bmp,1.2745386,w,6,l,r,r,m,25,3
8101003551,0.bmp,1.9373429,w,12,l,r,r,m,25,3
8101003551,20.bmp,0.6660556,w,3,l,r,r,m,25,3
8101003551,40.bmp,0.4663768,w,13,l,r,r,m,25,3
8101003551,50.bmp,0.5162531,w,6,l,r,r,m,25,3
